,edit_count,sentiment,neg_sentiment
2017-09-19,4.066666666666666,0.7744186910584806,0.0
2017-09-20,4.0,0.7425040883417168,0.0
2017-09-21,3.8,0.7127022802096511,0.0
2017-09-22,3.7,0.7142712282968893,0.0
2017-09-23,3.533333333333333,0.7161494193308883,0.0
2017-09-24,3.5,0.7151505989664131,0.0
2017-09-25,3.533333333333333,0.7143155729936229,0.0
2017-09-26,3.3333333333333335,0.6842979924049643,0.0
2017-09-27,3.3,0.6846007750597265,0.0
2017-09-28,3.6333333333333333,0.7171359487540193,0.0
2017-09-29,3.6333333333333333,0.7162753347721365,0.0
2017-09-30,3.433333333333333,0.683727041631937,0.0
2017-10-01,3.533333333333333,0.7112837643259102,0.0
2017-10-02,3.5,0.6780433009896014,0.0
2017-10-03,4.033333333333333,0.7103701235933436,0.0
2017-10-04,4.3,0.7095300771875513,0.0
2017-10-05,4.466666666666667,0.7409395311358902,0.0
2017-10-06,4.5,0.7401255030516121,0.0
2017-10-07,5.133333333333334,0.7380771240674787,0.0
2017-10-08,5.066666666666666,0.7365954788679641,0.0
2017-10-09,5.566666666666666,0.7354316015841386,0.0
2017-10-10,6.133333333333334,0.7499874715254967,0.0
2017-10-11,6.966666666666667,0.7517943296837976,0.0
2017-10-12,7.5,0.7838180523622206,0.0
2017-10-13,7.566666666666666,0.782649226868302,0.0
2017-10-14,7.866666666666666,0.7842415136272546,0.0
2017-10-15,8.1,0.7843771612005088,0.0
2017-10-16,8.333333333333334,0.7862674744947077,0.0
2017-10-17,8.566666666666666,0.7856208592014168,0.0
2017-10-18,8.7,0.7876414983825538,0.0
2017-10-19,9.0,0.7847257981058611,0.0
2017-10-20,9.1,0.811627965770495,0.0
2017-10-21,9.233333333333333,0.8405637155993105,0.0
2017-10-22,9.233333333333333,0.8399811840080541,0.0
2017-10-23,9.433333333333334,0.8367739694430659,0.0
2017-10-24,9.433333333333334,0.8392532837504377,0.0
2017-10-25,9.333333333333334,0.8431283883367211,0.0
2017-10-26,9.366666666666667,0.8746271105720829,0.0
2017-10-27,9.266666666666667,0.8745961847021412,0.0
2017-10-28,8.933333333333334,0.8420610110078484,0.0
2017-10-29,8.766666666666667,0.8106772653375298,0.0
2017-10-30,8.766666666666667,0.8106772653375298,0.0
2017-10-31,8.666666666666666,0.7831205426435567,0.0
2017-11-01,8.733333333333333,0.8163517533521748,0.0
2017-11-02,8.3,0.8171620482402606,0.0
2017-11-03,8.1,0.816805885553118,0.0
2017-11-04,7.933333333333334,0.7853964316047791,0.0
2017-11-05,7.866666666666666,0.7780115497308536,0.0
2017-11-06,7.2,0.7468378653325203,0.0
2017-11-07,6.8,0.7443840902672345,0.0
2017-11-08,6.233333333333333,0.7124454442639228,0.0
2017-11-09,5.7,0.7145080317591261,0.0
2017-11-10,4.766666666666667,0.6826292468216082,0.0
2017-11-11,4.466666666666667,0.6798159803555469,0.0
2017-11-12,4.1,0.6810980540784921,0.0
2017-11-13,3.8,0.6803205528795117,0.0
2017-11-14,3.433333333333333,0.6490614871936615,0.0
2017-11-15,3.1333333333333333,0.6187112027497003,0.0
2017-11-16,2.7333333333333334,0.5873397986846741,0.0
2017-11-17,2.3333333333333335,0.555184110080955,0.0
2017-11-18,1.9333333333333333,0.5255668760098592,0.0
2017-11-19,1.8333333333333333,0.4986647083452253,0.0
2017-11-20,1.8,0.5020953462280409,0.0
2017-11-21,1.6666666666666667,0.4701697966215586,0.0
2017-11-22,1.3666666666666667,0.47341025686926314,0.0
2017-11-23,1.2666666666666666,0.46511724409129884,0.0
2017-11-24,1.2333333333333334,0.43183685160345503,0.0
2017-11-25,1.3,0.4321162291698986,0.0
2017-11-26,1.5,0.43078300297733335,0.0
2017-11-27,1.5666666666666667,0.45899132530367565,0.0
2017-11-28,1.6666666666666667,0.48966368344568073,0.0
2017-11-29,1.9333333333333333,0.5205814995581196,0.0
2017-11-30,2.1333333333333333,0.5511579988613015,0.0
2017-12-01,2.1,0.5499211210225309,0.0
2017-12-02,2.0,0.5167840035307029,0.0
2017-12-03,3.2666666666666666,0.5165347791262089,0.0
2017-12-04,5.233333333333333,0.5474173243374297,0.0
2017-12-05,6.966666666666667,0.5532642778766306,0.0
2017-12-06,7.566666666666666,0.5827953111585573,0.0
2017-12-07,7.8,0.5841564527607556,0.0
2017-12-08,8.1,0.6164253879819684,0.0
2017-12-09,8.166666666666666,0.6142902075483773,0.0
2017-12-10,8.366666666666667,0.6434875702759663,0.0
2017-12-11,8.366666666666667,0.6454454497397979,0.0
2017-12-12,8.4,0.6436754371624231,0.0
2017-12-13,8.266666666666667,0.6420999281175639,0.0
2017-12-14,8.466666666666667,0.6753788708879921,0.0
2017-12-15,8.533333333333333,0.7085967420771095,0.0
2017-12-16,8.933333333333334,0.7393535088401079,0.0
2017-12-17,9.766666666666667,0.7716870422066291,0.0
2017-12-18,9.766666666666667,0.7716870422066291,0.0
2017-12-19,9.833333333333334,0.8046468660137097,0.0
2017-12-20,9.833333333333334,0.801539537466338,0.0
2017-12-21,9.866666666666667,0.8348448407220549,0.0
2017-12-22,9.966666666666667,0.8324288278388685,0.0
2017-12-23,9.933333333333334,0.8077324340311395,0.0
2017-12-24,10.2,0.8409121274518675,0.0
2017-12-25,10.133333333333333,0.8421667091946841,0.0
2017-12-26,10.2,0.8427543865826481,0.0
2017-12-27,10.3,0.8432922241277251,0.0
2017-12-28,10.4,0.8441261388050273,0.0
2017-12-29,10.333333333333334,0.8433120939155506,0.0
2017-12-30,10.233333333333333,0.8457624560945651,0.0
2017-12-31,10.2,0.8137681232247175,0.0
2018-01-01,10.233333333333333,0.8467248704387169,0.0
2018-01-02,9.033333333333333,0.8469417839931205,0.0
2018-01-03,7.933333333333334,0.847217000364861,0.0
2018-01-04,6.5,0.8462754654709121,0.0
2018-01-05,6.633333333333334,0.8493867629149732,0.0
2018-01-06,6.4,0.8518158329903261,0.0
2018-01-07,6.166666666666667,0.8527774935564795,0.0
2018-01-08,6.033333333333333,0.8216224477292496,0.0
2018-01-09,5.833333333333333,0.7924250850016606,0.0
2018-01-10,5.8,0.7934979447657597,0.0
2018-01-11,6.0,0.795926040056818,0.0
2018-01-12,6.233333333333333,0.7996803473312831,0.0
2018-01-13,6.266666666666667,0.7994513901853499,0.0
2018-01-14,6.366666666666666,0.7967407163762985,0.0
2018-01-15,6.2,0.796782126253856,0.0
2018-01-16,5.633333333333334,0.7951660097400475,0.0
2018-01-17,5.9,0.8258329347531128,0.0
2018-01-18,5.833333333333333,0.7928731109460323,0.0
2018-01-19,5.766666666666667,0.7963093809710736,0.0
2018-01-20,5.933333333333334,0.7962068126360703,0.0
2018-01-21,5.766666666666667,0.7653272328535844,0.0
2018-01-22,5.933333333333334,0.796122614320132,0.0
2018-01-23,5.8,0.7961005009969203,0.0
2018-01-24,5.866666666666666,0.7961157763428286,0.0
2018-01-25,6.166666666666667,0.7958429325492422,0.0
2018-01-26,6.266666666666667,0.7984353158743421,0.0
2018-01-27,6.3,0.798785617386046,0.0
2018-01-28,6.5,0.8009345514258508,0.0
2018-01-29,6.433333333333334,0.8009818344660035,0.0
2018-01-30,6.466666666666667,0.8342638482001852,0.0
2018-01-31,6.433333333333334,0.8013071009861857,0.0
2018-02-01,6.233333333333333,0.7706760114445385,0.0
2018-02-02,5.566666666666666,0.7707348888107594,0.0
2018-02-03,5.266666666666667,0.7671406084377929,0.0
2018-02-04,4.733333333333333,0.7656079799677958,0.0
2018-02-05,4.7,0.7658429096883566,0.0
2018-02-06,4.666666666666667,0.7608455936855109,0.0
2018-02-07,4.866666666666666,0.7935957439157068,0.0
2018-02-08,4.866666666666666,0.7935957439157068,0.0
2018-02-09,4.733333333333333,0.7943896728170612,0.0
2018-02-10,4.733333333333333,0.7924344273818232,0.0
2018-02-11,4.5,0.7876546212005867,0.0
2018-02-12,4.3,0.7864922224876112,0.0
2018-02-13,4.166666666666667,0.789308173993908,0.0
2018-02-14,3.933333333333333,0.758509997353352,0.0
2018-02-15,3.6666666666666665,0.7277925805006393,0.0
2018-02-16,3.6666666666666665,0.7296166053169935,0.0
2018-02-17,3.8333333333333335,0.759453025137779,0.0
2018-02-18,3.9,0.7582002037188048,0.0
2018-02-19,3.8333333333333335,0.7580824911681118,0.0
2018-02-20,3.933333333333333,0.7906027760857312,0.0
2018-02-21,3.8333333333333335,0.784634442801671,0.0
2018-02-22,3.8,0.7844030181653601,0.0
2018-02-23,3.7333333333333334,0.784029075843159,0.0
2018-02-24,3.1666666666666665,0.7851144143915365,0.0
2018-02-25,2.9,0.7537758711950173,0.0
2018-02-26,2.6666666666666665,0.7219192968640064,0.0
2018-02-27,2.8,0.7211869047499365,0.0
2018-02-28,2.7666666666666666,0.6881127602275875,0.0
2018-03-01,3.033333333333333,0.6869169811159372,0.0
2018-03-02,3.066666666666667,0.7202030559132496,0.0
2018-03-03,3.066666666666667,0.7202030559132496,0.0
2018-03-04,2.933333333333333,0.7139237784428729,0.0
2018-03-05,2.8666666666666667,0.6877415103796456,0.0
2018-03-06,2.6666666666666665,0.6566318081236548,0.0
2018-03-07,2.6333333333333333,0.6234757489379911,0.0
2018-03-08,2.6,0.5952424691534706,0.0
2018-03-09,2.433333333333333,0.5954602638632059,0.0
2018-03-10,2.433333333333333,0.5954602638632059,0.0
2018-03-11,2.533333333333333,0.5926251933723687,0.0
2018-03-12,2.2666666666666666,0.5613603545476992,0.0
2018-03-13,2.466666666666667,0.5614897582183281,0.0
2018-03-14,2.533333333333333,0.557118580730425,0.0
2018-03-15,2.5,0.5237954318440623,0.0
2018-03-16,2.6333333333333333,0.55257980822689,0.0
2018-03-17,2.7333333333333334,0.5857456988675727,0.0
2018-03-18,2.533333333333333,0.5807860947234763,0.0
2018-03-19,2.3666666666666667,0.5509496749026908,0.0
2018-03-20,2.2666666666666666,0.5195071671323643,0.0
2018-03-21,2.1333333333333333,0.4864221447623438,0.0
2018-03-22,2.2,0.48709553313752013,0.0
2018-03-23,2.2666666666666666,0.49135892572502293,0.0
2018-03-24,2.5,0.4894717310782936,0.0
2018-03-25,2.466666666666667,0.45679771650996476,0.0
2018-03-26,2.433333333333333,0.42349240133331884,0.0
2018-03-27,2.466666666666667,0.45680835196541414,0.0
2018-03-28,2.5,0.4895441050248014,0.0
2018-03-29,1.9666666666666666,0.45802379187610415,0.0
2018-03-30,1.9666666666666666,0.45802379187610415,0.0
2018-03-31,1.6666666666666667,0.4259375572535727,0.0
2018-04-01,1.6333333333333333,0.3926514824562603,0.0
2018-04-02,1.7,0.4256852339042558,0.0
2018-04-03,1.6666666666666667,0.43370508058203594,0.0
2018-04-04,1.7,0.4669646551542812,0.0
2018-04-05,1.7333333333333334,0.5002470245295101,0.0
2018-04-06,1.7333333333333334,0.5002470245295101,0.0
2018-04-07,1.7333333333333334,0.5002470245295101,0.0
2018-04-08,1.9666666666666666,0.4980916555060281,0.0
2018-04-09,1.9666666666666666,0.4980916555060281,0.0
2018-04-10,1.9666666666666666,0.5010734044843249,0.0
2018-04-11,1.9666666666666666,0.5010734044843249,0.0
2018-04-12,1.7,0.47290008299880554,0.0
2018-04-13,1.6333333333333333,0.47867152657773754,0.0
2018-04-14,1.6666666666666667,0.5119818882809745,0.0
2018-04-15,1.5333333333333334,0.4831975118981467,0.0
2018-04-16,1.4333333333333333,0.4500316212574641,0.0
2018-04-17,1.3666666666666667,0.42250027557214104,0.0
2018-04-18,1.4333333333333333,0.44216448366641997,0.0
2018-04-19,1.4333333333333333,0.44216448366641997,0.0
2018-04-20,1.4333333333333333,0.44216448366641997,0.0
2018-04-21,1.3,0.43635634720325467,0.0
2018-04-22,1.2333333333333334,0.43796057790517806,0.0
2018-04-23,0.9333333333333333,0.4398057201504707,0.0
2018-04-24,1.0333333333333334,0.47112690067953533,0.0
2018-04-25,1.4333333333333333,0.49971292787128024,0.0
2018-04-26,1.4333333333333333,0.49968930853737725,0.0
2018-04-27,1.5333333333333334,0.4999786647491985,0.0
2018-04-28,1.6333333333333333,0.5332696655392647,0.0
2018-04-29,1.6666666666666667,0.5665902633468309,0.0
2018-04-30,1.6666666666666667,0.5665902633468309,0.0
2018-05-01,1.7,0.5998307266831397,0.0
2018-05-02,1.6333333333333333,0.5667969752351443,0.0
2018-05-03,1.6,0.5338397670785586,0.0
2018-05-04,1.5666666666666667,0.5005801925063132,0.0
2018-05-05,1.5333333333333334,0.4672978231310844,0.0
2018-05-06,1.5333333333333334,0.4672978231310844,0.0
2018-05-07,1.5666666666666667,0.5005589653054873,0.0
2018-05-08,1.3333333333333333,0.49754909912745154,0.0
2018-05-09,1.4,0.5306325827042262,0.0
2018-05-10,1.4,0.5306795837481817,0.0
2018-05-11,1.4,0.5306795837481817,0.0
2018-05-12,1.4,0.5306795837481817,0.0
2018-05-13,1.3666666666666667,0.4973917307456334,0.0
2018-05-14,1.5,0.497045174241066,0.0
2018-05-15,1.5666666666666667,0.525335481762886,0.0
2018-05-16,1.5666666666666667,0.525335481762886,0.0
2018-05-17,1.7,0.5586332788070043,0.0
2018-05-18,1.6333333333333333,0.5389690707127254,0.0
2018-05-19,1.6333333333333333,0.5389690707127254,0.0
2018-05-20,1.6333333333333333,0.5389690707127254,0.0
2018-05-21,1.6,0.5115835338830947,0.0
2018-05-22,1.5333333333333334,0.4808888624111811,0.0
2018-05-23,1.5,0.44800475935141243,0.0
2018-05-24,1.6,0.4480643762482537,0.0
2018-05-25,1.6333333333333333,0.4505868490053038,0.0
2018-05-26,1.6,0.4172945177071115,0.0
2018-05-27,1.7666666666666666,0.4173190018050691,0.0
2018-05-28,1.7333333333333334,0.4156626238272741,0.0
2018-05-29,1.7666666666666666,0.41495672005873463,0.0
2018-05-30,1.8,0.44826023318828684,0.0
2018-05-31,2.1333333333333333,0.444366880007835,0.0
2018-06-01,2.2,0.4776154903056738,0.0
2018-06-02,2.2,0.4776154903056738,0.0
2018-06-03,2.2,0.4776154903056738,0.0
2018-06-04,2.5,0.5088451309043241,0.0
2018-06-05,2.6333333333333333,0.5416758858201973,0.0
2018-06-06,2.6666666666666665,0.5414032005308144,0.0
2018-06-07,2.6333333333333333,0.513600490792401,0.0
2018-06-08,2.566666666666667,0.48051700721562635,0.0
2018-06-09,2.5,0.4776158015964501,0.0
2018-06-10,2.533333333333333,0.5102020443517042,0.0
2018-06-11,2.7,0.5432827147879277,0.0
2018-06-12,3.0,0.5746745778161361,0.0
2018-06-13,3.466666666666667,0.573062653895655,0.0
2018-06-14,3.8333333333333335,0.5776265532721087,0.0
2018-06-15,3.8666666666666667,0.6106662304152055,0.0
2018-06-16,3.8666666666666667,0.6080714792955919,0.0
2018-06-17,3.933333333333333,0.6413612177917365,0.0
2018-06-18,4.066666666666666,0.6746554594187939,0.0
2018-06-19,4.366666666666666,0.7064973701872321,0.0
2018-06-20,4.7,0.7381598031359804,0.0
2018-06-21,4.766666666666667,0.7706601873872571,0.0
2018-06-22,4.966666666666667,0.8031904173398574,0.0
2018-06-23,4.866666666666666,0.8051265586586024,0.0
2018-06-24,4.433333333333334,0.7740180587098074,0.0
2018-06-25,4.433333333333334,0.7740180587098074,0.0
2018-06-26,4.166666666666667,0.7738642131611777,0.0
2018-06-27,4.1,0.7422295903489066,0.0
2018-06-28,4.033333333333333,0.7096148963098797,0.0
2018-06-29,4.0,0.6763113831803275,0.0
2018-06-30,3.933333333333333,0.6796887471190026,0.0
2018-07-01,4.133333333333334,0.6769589862635663,0.0
2018-07-02,4.333333333333333,0.7098155496594903,0.0
2018-07-03,4.733333333333333,0.7423734300412335,0.0
2018-07-04,4.466666666666667,0.7422989664000315,0.0
2018-07-05,4.5,0.7421336350363534,0.0
2018-07-06,4.466666666666667,0.7397801456373971,0.0
2018-07-07,4.633333333333334,0.7711974972011687,0.0
2018-07-08,4.7,0.8042153163276158,0.0
2018-07-09,4.633333333333334,0.8071613355002842,0.0
2018-07-10,4.766666666666667,0.8049103374801122,0.0
2018-07-11,4.666666666666667,0.8045971724909585,0.0
2018-07-12,4.466666666666667,0.8062465131470271,0.0
2018-07-13,3.8666666666666667,0.7962019612056408,0.0
2018-07-14,3.6333333333333333,0.7960116049592142,0.0
2018-07-15,3.6666666666666665,0.7960947047615493,0.0
2018-07-16,3.6,0.798638631000563,0.0
2018-07-17,3.8666666666666667,0.7970473050022567,0.0
2018-07-18,4.166666666666667,0.7945731214703488,0.0
2018-07-19,3.933333333333333,0.7886951250962893,0.0
2018-07-20,4.166666666666667,0.7871575811987539,0.0
2018-07-21,5.2,0.7870259841976107,0.0
2018-07-22,6.933333333333334,0.7860524018156644,0.0
2018-07-23,7.5,0.7828920080146641,0.0
2018-07-24,7.8,0.8133316334191633,0.0
2018-07-25,7.866666666666666,0.846616144587961,0.0
2018-07-26,8.0,0.8449124697947176,0.0
2018-07-27,8.066666666666666,0.8779604250295631,0.0
2018-07-28,8.066666666666666,0.8779604250295631,0.0
2018-07-29,8.1,0.901684826026725,0.0
2018-07-30,8.166666666666666,0.9014500665908144,0.0
2018-07-31,7.9,0.8709312171484118,0.0
2018-08-01,7.866666666666666,0.8710274658678393,0.0
2018-08-02,7.5,0.8716264751631438,0.0
2018-08-03,7.866666666666666,0.8726904755246393,0.0
2018-08-04,7.766666666666667,0.8732993846547358,0.0
2018-08-05,7.866666666666666,0.8755550663085533,0.0
2018-08-06,8.1,0.875361531914448,0.0
2018-08-07,8.1,0.8748347887805852,0.0
2018-08-08,8.066666666666666,0.8415611713540307,0.0
2018-08-09,7.9,0.8112259266189488,0.0
2018-08-10,7.833333333333333,0.7784584211718789,0.0
2018-08-11,7.733333333333333,0.745417217487602,0.0
2018-08-12,7.766666666666667,0.7572170516595329,0.0
2018-08-13,7.633333333333334,0.7576051090238907,0.0
2018-08-14,7.566666666666666,0.7244823320784587,0.0
2018-08-15,7.7,0.723948353271857,0.0
2018-08-16,7.5,0.7254764437091105,0.0
2018-08-17,7.1,0.7279546734029878,0.0
2018-08-18,7.066666666666666,0.735258537166797,0.0
2018-08-19,6.5,0.7051336481155841,0.0
2018-08-20,5.433333333333334,0.7057945542305476,0.0
2018-08-21,3.8,0.7064307086475771,0.0
2018-08-22,3.2666666666666666,0.708303643942682,0.0
2018-08-23,3.0,0.7111868773486076,0.0
2018-08-24,3.0,0.7109239801353076,0.0
2018-08-25,3.2,0.7126851257270435,0.0
2018-08-26,3.2,0.7124322589820483,0.0
2018-08-27,3.6,0.7444489008770246,0.0
2018-08-28,3.566666666666667,0.7207244998798628,0.0
2018-08-29,3.2333333333333334,0.7214983691992584,0.0
2018-08-30,3.2333333333333334,0.7214983691992584,0.0
2018-08-31,3.066666666666667,0.688545557083907,0.0
2018-09-01,3.033333333333333,0.6553886674068592,0.0
2018-09-02,2.6666666666666665,0.6564412180472304,0.0
2018-09-03,2.6,0.6231668853649387,0.0
2018-09-04,2.5,0.6194369583218187,0.0
2018-09-05,2.6666666666666665,0.6200988655938302,0.0
2018-09-06,2.966666666666667,0.6197006827248727,0.0
2018-09-07,3.1666666666666665,0.6526599151214224,0.0
2018-09-08,3.2333333333333334,0.6856915843804938,0.0
2018-09-09,3.2333333333333334,0.6856915843804938,0.0
2018-09-10,3.2333333333333334,0.6856915843804938,0.0
2018-09-11,3.2,0.6846208942254645,0.0
2018-09-12,3.3,0.6790041888078313,0.0
2018-09-13,3.466666666666667,0.7119780759334824,0.0
2018-09-14,3.3,0.7123097446547874,0.0
2018-09-15,3.1666666666666665,0.6790832417196957,0.0
2018-09-16,3.1666666666666665,0.6790233191834816,0.0
2018-09-17,3.1333333333333333,0.6457555410252936,0.0
2018-09-18,3.2,0.6740698453771004,0.0
2018-09-19,3.3,0.6738010035938946,0.0
2018-09-20,3.033333333333333,0.6664763740133616,0.0
2018-09-21,3.033333333333333,0.6671224655142797,0.0
2018-09-22,3.033333333333333,0.6671192647448552,0.0
2018-09-23,2.966666666666667,0.6340976507893574,0.0
2018-09-24,2.6,0.6011444321703288,0.0
2018-09-25,2.533333333333333,0.5683493436804784,0.0
2018-09-26,2.1333333333333333,0.5363327017855021,0.0
2018-09-27,2.1333333333333333,0.5363327017855021,0.0
2018-09-28,2.1,0.503069117807485,0.0
2018-09-29,2.1,0.503069117807485,0.0
2018-09-30,2.566666666666667,0.5354464119391726,0.0
2018-10-01,3.3,0.5679492981405688,0.0
2018-10-02,3.3666666666666667,0.567727150967217,0.0
2018-10-03,3.433333333333333,0.6005947018171316,0.0
2018-10-04,3.433333333333333,0.5937320515021648,0.0
2018-10-05,2.8666666666666667,0.5618463270604868,0.0
2018-10-06,2.5,0.5297534339368601,0.0
2018-10-07,2.3,0.4967942015403105,0.0
2018-10-08,2.2333333333333334,0.4637625322812392,0.0
2018-10-09,2.3,0.49238601883983546,0.0
2018-10-10,2.3333333333333335,0.5192375993801747,0.0
2018-10-11,2.3,0.4872011260264708,0.0
2018-10-12,2.2333333333333334,0.4918033405218118,0.0
2018-10-13,2.1333333333333333,0.4844451346073144,0.0
2018-10-14,2.1,0.45140047252909277,0.0
2018-10-15,2.1333333333333333,0.4847215034637445,0.0
2018-10-16,2.1,0.4514831382109318,0.0
2018-10-17,2.1333333333333333,0.48478891631698545,0.0
2018-10-18,2.066666666666667,0.4564746119651788,0.0
2018-10-19,1.9333333333333333,0.4237137603832874,0.0
2018-10-20,1.9,0.3988455879761371,0.0
2018-10-21,1.7666666666666666,0.3661700162364635,0.0
2018-10-22,1.7333333333333334,0.33285035819546316,0.0
2018-10-23,1.7333333333333334,0.33285035819546316,0.0
2018-10-24,1.8333333333333333,0.36365151601436335,0.0
2018-10-25,1.8666666666666667,0.3964449504753212,0.0
2018-10-26,1.8666666666666667,0.3964449504753212,0.0
2018-10-27,1.8666666666666667,0.3964449504753212,0.0
2018-10-28,1.8666666666666667,0.3964449504753212,0.0
2018-10-29,1.8666666666666667,0.3964449504753212,0.0
2018-10-30,1.4,0.3640676563436334,0.0
2018-10-31,0.6666666666666666,0.33156477014223734,0.0
2018-11-01,0.6333333333333333,0.3315274324682023,0.0
2018-11-02,0.5666666666666667,0.29865988161828777,0.0
2018-11-03,0.5333333333333333,0.27636180983649355,0.0
2018-11-04,0.6333333333333333,0.3040739324357774,0.0
2018-11-05,0.6666666666666666,0.33722299204932316,0.0
2018-11-06,0.7666666666666667,0.36808505786789786,0.0
2018-11-07,0.7666666666666667,0.36808505786789786,0.0
2018-11-08,0.7,0.33946157130930155,0.0
2018-11-09,0.7333333333333333,0.3420077664984597,0.0
2018-11-10,0.7666666666666667,0.3741341614060932,0.0
2018-11-11,0.6666666666666666,0.3420967443121804,0.0
2018-11-12,0.6,0.31648106310102675,0.0
2018-11-13,0.6,0.31648106310102675,0.0
2018-11-14,0.5666666666666667,0.28316003216637503,0.0
2018-11-15,0.5666666666666667,0.28316003216637503,0.0
2018-11-16,0.5333333333333333,0.24985425406032138,0.0
2018-11-17,0.5333333333333333,0.24985425406032138,0.0
2018-11-18,0.5333333333333333,0.24985425406032138,0.0
2018-11-19,0.5666666666666667,0.28315183056725396,0.0
2018-11-20,0.5666666666666667,0.28315183056725396,0.0
2018-11-21,0.7,0.3164280258946948,0.0
2018-11-22,0.7,0.3164280258946948,0.0
2018-11-23,0.6666666666666666,0.31889735923873047,0.0
2018-11-24,0.6333333333333333,0.28610392477777263,0.0
2018-11-25,0.8666666666666667,0.3175755365500374,0.0
2018-11-26,0.9,0.3496728940615578,0.0
2018-11-27,0.9333333333333333,0.37372799752250546,0.0
2018-11-28,0.9333333333333333,0.37372799752250546,0.0
2018-11-29,0.9333333333333333,0.37372799752250546,0.0
2018-11-30,0.9333333333333333,0.37372799752250546,0.0
2018-12-01,0.9,0.37402803737019735,0.0
2018-12-02,0.9,0.37402803737019735,0.0
2018-12-03,0.9,0.37402803737019735,0.0
2018-12-04,0.8,0.3463159147709135,0.0
2018-12-05,0.7666666666666667,0.31316685515736775,0.0
2018-12-06,0.6666666666666666,0.2823047893387931,0.0
2018-12-07,0.6666666666666666,0.2823047893387931,0.0
2018-12-08,0.6666666666666666,0.2823047893387931,0.0
2018-12-09,0.6333333333333333,0.28547743927864805,0.0
2018-12-10,0.6,0.2533510443710145,0.0
2018-12-11,0.6,0.2533510443710145,0.0
2018-12-12,0.7666666666666667,0.28539844405083425,0.0
2018-12-13,0.7666666666666667,0.28539844405083425,0.0
2018-12-14,0.8666666666666667,0.3185172033120715,0.0
2018-12-15,0.8666666666666667,0.3185172033120715,0.0
2018-12-16,0.8666666666666667,0.3185172033120715,0.0
2018-12-17,0.9333333333333333,0.35176473873948294,0.0
2018-12-18,1.0,0.3787271133869413,0.0
2018-12-19,0.9666666666666667,0.34542953688000877,0.0
2018-12-20,0.9666666666666667,0.34542953688000877,0.0
2018-12-21,0.8333333333333334,0.31215334155256785,0.0
2018-12-22,0.8333333333333334,0.31215334155256785,0.0
2018-12-23,0.7666666666666667,0.27888285038963195,0.0
2018-12-24,0.8,0.31163824119265116,0.0
2018-12-25,0.6333333333333333,0.30795714206165736,0.0
2018-12-26,0.6,0.275859784550137,0.0
2018-12-27,0.5666666666666667,0.2518046810891893,0.0
2018-12-28,0.5666666666666667,0.2518046810891893,0.0
2018-12-29,0.5666666666666667,0.2518046810891893,0.0
2018-12-30,0.6,0.28449205305841235,0.0
2018-12-31,0.5666666666666667,0.25117977009879217,0.0
2019-01-01,0.7666666666666667,0.2806017251147164,0.0
2019-01-02,0.9333333333333333,0.3124543133709166,0.0
2019-01-03,1.1,0.3446795752975676,0.0
2019-01-04,1.1666666666666667,0.37764748050106894,0.0
2019-01-05,1.1666666666666667,0.37764748050106894,0.0
2019-01-06,1.1666666666666667,0.37764748050106894,0.0
2019-01-07,1.2,0.41093605869346195,0.0
2019-01-08,1.1666666666666667,0.37836563302410975,0.0
2019-01-09,1.1666666666666667,0.37836563302410975,0.0
2019-01-10,1.1666666666666667,0.37836563302410975,0.0
2019-01-11,1.0,0.34631823334428996,0.0
2019-01-12,1.0,0.34631823334428996,0.0
2019-01-13,0.9,0.3131994740830527,0.0
2019-01-14,0.9333333333333333,0.3463040130005942,0.0
2019-01-15,1.0,0.3745350854264365,0.0
2019-01-16,0.9333333333333333,0.3412875499990251,0.0
2019-01-17,0.8666666666666667,0.3143251753515667,0.0
2019-01-18,1.0,0.3475782326526112,0.0
2019-01-19,1.0333333333333334,0.38068852937883796,0.0
2019-01-20,1.1,0.4139368754294183,0.0
2019-01-21,1.1,0.4139368754294183,0.0
2019-01-22,1.1,0.4139368754294183,0.0
2019-01-23,1.0666666666666667,0.3811814846263991,0.0
2019-01-24,1.0,0.35339097198512814,0.0
2019-01-25,1.0,0.35339097198512814,0.0
2019-01-26,1.0,0.35339097198512814,0.0
2019-01-27,1.0666666666666667,0.3848052761620945,0.0
2019-01-28,1.0666666666666667,0.3848052761620945,0.0
2019-01-29,1.1666666666666667,0.3852675673034456,0.0
2019-01-30,1.2333333333333334,0.41782480842537345,0.0
2019-01-31,1.0333333333333334,0.38840285340944924,0.0
2019-02-01,0.8666666666666667,0.35655026515324906,0.0
2019-02-02,0.7,0.32432500322659813,0.0
2019-02-03,0.6333333333333333,0.29135709802309673,0.0
2019-02-04,0.6333333333333333,0.29135709802309673,0.0
2019-02-05,0.8333333333333334,0.3237394409047233,0.0
2019-02-06,0.8,0.2904508627123303,0.0
2019-02-07,0.8,0.2904508627123303,0.0
2019-02-08,0.8,0.2904508627123303,0.0
2019-02-09,0.8,0.2904508627123303,0.0
2019-02-10,0.8,0.2904508627123303,0.0
2019-02-11,0.8,0.2904508627123303,0.0
2019-02-12,0.8,0.2904508627123303,0.0
2019-02-13,0.7666666666666667,0.2573463237947888,0.0
2019-02-14,0.7,0.22911525136894648,0.0
2019-02-15,0.9333333333333333,0.26184227887600187,0.0
2019-02-16,0.9333333333333333,0.26184227887600187,0.0
